address,label,vuln_type,filename,status,source,scam_type,contract_name,source_lines,amount_usd,fetched_at
0xa3f4ea2cd72eb86ff3d7d3cda0c923c5dd59a4cf,4,logic_error,vulnerable/defivuln_fee-on-transfer.sol,downloaded,DeFiVulnLabs,none,defivuln_fee-on-transfer,382.0,,2026-04-25 16:21:51
0x3e4d644833ef66db50f967c93e4ec1d860c0f8d7,4,logic_error,vulnerable/defivuln_first-deposit.sol,downloaded,DeFiVulnLabs,none,defivuln_first-deposit,149.0,,2026-04-25 16:21:52
0x6afdabec72c26d3d387cb8a9f8417f8a9274b158,5,oracle_manipulation,vulnerable/defivuln_gas-price.sol,downloaded,DeFiVulnLabs,none,defivuln_gas-price,65.0,,2026-04-25 16:21:54
0x98ce5dfad8de35a93973e605c8cee9a52705418f,4,logic_error,vulnerable/defivuln_interface.sol,downloaded,DeFiVulnLabs,none,defivuln_interface,324.0,,2026-04-25 16:21:55
0xb64af2a0ac7247c9a5134d0df29301afc4b7027d,4,logic_error,vulnerable/defivuln_payable-transfer.sol,downloaded,DeFiVulnLabs,none,defivuln_payable-transfer,97.0,,2026-04-25 16:21:56
0xd16e4a097abff3c6945a74114bed0131976cb49c,4,logic_error,vulnerable/defivuln_phantom-permit.sol,downloaded,DeFiVulnLabs,none,defivuln_phantom-permit,221.0,,2026-04-25 16:21:57
0x402d83cb069ff8414c847f4800aa408f26521fb1,4,logic_error,vulnerable/defivuln_recoverERC20.sol,downloaded,DeFiVulnLabs,none,defivuln_recoverERC20,154.0,,2026-04-25 16:21:58
0x24d1672777b2d1e624aeb2d606a594d77e4a9312,4,logic_error,vulnerable/defivuln_return-break.sol,downloaded,DeFiVulnLabs,none,defivuln_return-break,257.0,,2026-04-25 16:21:59
0x95eb600e8577dfab231bd8b02785d86a8b351416,4,logic_error,vulnerable/defivuln_self-transfer.sol,downloaded,DeFiVulnLabs,none,defivuln_self-transfer,98.0,,2026-04-25 16:22:01
0x79874278b3afdd1ffce23812dd99d3362f24c3da,4,logic_error,vulnerable/defivuln_txorigin.sol,downloaded,DeFiVulnLabs,none,defivuln_txorigin,86.0,,2026-04-25 16:22:02
0x7a27503dc837aec690bf5f3fc58ade4422aa2915,4,logic_error,vulnerable/defivuln_unsafe-downcast.sol,downloaded,DeFiVulnLabs,none,defivuln_unsafe-downcast,89.0,,2026-04-25 16:22:03
0x18dab24e9c7d5cf61a54dbc9c8cbcc7bf368512b,0,safe,safe/0x1F98431c_UniV3_Factory.sol,downloaded,Etherscan,none,0x1F98431c_UniV3_Factory,3318.0,,2026-04-25 16:22:05
0xa3f5e1ccff0f16a435103e875b3c0783b73f08b0,0,safe,safe/0xE592427A_UniV3_Router.sol,downloaded,Etherscan,none,0xE592427A_UniV3_Router,2029.0,,2026-04-25 16:22:08
0xa01b1c3dee5f8b5cf5c22f1a58ea47babbd971dd,0,safe,safe/0xC36442b4_UniV3_Positions.sol,downloaded,Etherscan,none,0xC36442b4_UniV3_Positions,4486.0,,2026-04-25 16:22:10
0x31c8e8c28cb4835247856fb722d56fd26686485e,0,safe,safe/0xc3d688B6_Compound_V3_USDC.sol,downloaded,Etherscan,none,0xc3d688B6_Compound_V3_USDC,786.0,,2026-04-25 16:22:14
0xaa2459d394c756f7afc14159394bfcfc8f2315f8,0,safe,safe/0x316f9708_Compound_Bulker.sol,downloaded,Etherscan,none,0x316f9708_Compound_Bulker,808.0,,2026-04-25 16:22:16
0xab23d8e45f96ffd61a22ec2f0a5363b4272f6222,0,safe,safe/0xD51a44d3_Curve_TriCrypto.sol,downloaded,Etherscan,none,0xD51a44d3_Curve_TriCrypto,1167.0,,2026-04-25 16:22:18
0x8b04780a300912428df2ade5b10cf8b9dddf523e,0,safe,safe/0xbEbc4478_Curve_3Pool.sol,downloaded,Etherscan,none,0xbEbc4478_Curve_3Pool,846.0,,2026-04-25 16:22:23
0xa1d86e8c3dcc4078c619124e2dcce082f00b1681,0,safe,safe/0xae7ab965_Lido_stETH.sol,downloaded,Etherscan,none,0xae7ab965_Lido_stETH,391.0,,2026-04-25 16:22:25
0xc2e34a64b11c9e4472a6d4c4ec8ba2c54b7aa879,0,safe,safe/0x47EbaB13_Lido_NodeOperators.sol,downloaded,Etherscan,none,0x47EbaB13_Lido_NodeOperators,3931.0,,2026-04-25 16:22:28
0xd0a8ad4985160e077472dc06a9f1aa5a0828759c,0,safe,safe/0x9f8F72aA_MakerDAO_MKR.sol,downloaded,Etherscan,none,0x9f8F72aA_MakerDAO_MKR,473.0,,2026-04-25 16:22:35
0x6a061e29ce3d16198005eaf4d52ca7993c7919c1,0,safe,safe/0x35D1b3F3_MakerDAO_VAT.sol,downloaded,Etherscan,none,0x35D1b3F3_MakerDAO_VAT,271.0,,2026-04-25 16:22:37
0x9d44fed8cce623db9d2ea4ec4b60c09fe2339ae8,0,safe,safe/0xBA122222_Balancer_Vault.sol,downloaded,Etherscan,none,0xBA122222_Balancer_Vault,6916.0,,2026-04-25 16:22:41
0x24fb8da77c4509a2098620b938e41271340f2712,0,safe,safe/0xdAC17F95_OZ_USDT.sol,downloaded,Etherscan,none,0xdAC17F95_OZ_USDT,446.0,,2026-04-25 16:22:43
0x2a0f63b19c675380d323a6e463a38f39ba89e59b,0,safe,safe/0x51491077_Chainlink_LINK_token.sol,downloaded,Etherscan,none,0x51491077_Chainlink_LINK_token,294.0,,2026-04-25 16:22:45
0x9ce0b7c3731ddb8917293514ebd13faf57d83a78,0,safe,safe/0x72Ce9c84_Arbitrum_GatewayRout.sol,downloaded,Etherscan,none,0x72Ce9c84_Arbitrum_GatewayRout,508.0,,2026-04-25 16:22:47
0xbc1bfa2e5914f439bd02de8042e21b3e9aaa26c8,0,safe,safe/0x11111112_1inch_Router_V5.sol,downloaded,Etherscan,none,0x11111112_1inch_Router_V5,4809.0,,2026-04-25 16:22:50
0x62c9ff7e170133628c1f9d98e27560cfa0ffecf9,0,safe,safe/0x4976fb03_ENS_PublicResolver.sol,downloaded,Etherscan,none,0x4976fb03_ENS_PublicResolver,1437.0,,2026-04-25 16:22:55
0xa012b5722cb68e5746550d060edfc584d443c216,0,safe,safe/0x00000000_Seaport_1_5.sol,downloaded,Etherscan,none,0x00000000_Seaport_1_5,19634.0,,2026-04-25 16:22:59
0xc1399b970476a7bee91fa5d6ef435c7a101a3c9b,0,safe,safe/0x43506849_USDC_Proxy.sol,downloaded,Etherscan,none,0x43506849_USDC_Proxy,2970.0,,2026-04-25 16:23:03
0xb1365a58d37f2c56a13c973210753edee8d05a4e,0,safe,safe/0x87870Bca_Aave_V3_Pool.sol,downloaded,Etherscan,none,0x87870Bca_Aave_V3_Pool,355.0,,2026-04-25 16:23:06
0x86d9b8f52db650ae26aad2a921a3d6442c26850b,1,unknown,contracts\vulnerable\sb_other_crypto_roulette_syn252.sol,downloaded,smartbugs_curated,none,sb_other_crypto_roulette_syn252,130.0,,2026-05-02 00:50:04
0x076be8b6282ea0578c3ce88f12e8a68ccf5bbd8c,1,reentrancy,contracts\vulnerable\sb_reentran_simple_dao_syn253.sol,downloaded,smartbugs_curated,none,sb_reentran_simple_dao_syn253,111.0,,2026-05-02 03:08:04
0xd0770fb01799e825153c987db55181d77592a3e7,1,unknown,contracts\vulnerable\sb_other_crypto_roulette_syn252_syn254.sol,downloaded,smartbugs_curated,none,sb_other_crypto_roulette_syn252_syn254,117.0,,2026-05-03 21:58:04
0xadafaada21183c2f0b5ff7b6889562b381bf69af,1,reentrancy,vulnerable/defivuln_ERC777-reentrancy_syn255.sol,downloaded,DeFiVulnLabs,none,defivuln_ERC777-reentrancy_syn255,173.0,,2026-04-28 21:49:45
0x36a9f36071c9390ed538e97a07f002eb31e439fd,1,reentrancy,contracts\vulnerable\sb_reentran_0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_syn256.sol,downloaded,smartbugs_curated,none,sb_reentran_0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_syn256,128.0,,2026-05-01 23:29:04
0x5c304817a2400fb8e4eddca28dcfdcd8a9649d2e,4,logic_error,vulnerable/defivuln_Incorrect_sanity_checks_syn257.sol,downloaded,DeFiVulnLabs,none,defivuln_Incorrect_sanity_checks_syn257,208.0,,2026-05-02 02:46:53
0xa4bc4594956ccdfa6117855c380b1b07a12b640e,4,logic_error,vulnerable/defivuln_NFT-transfer_syn258.sol,downloaded,DeFiVulnLabs,none,defivuln_NFT-transfer_syn258,107.0,,2026-04-25 23:53:55
0x6eb41f17d0ad6ecebe3fa850826fd22415ef0992,1,access_control,contracts\vulnerable\sb_access_c_incorrect_constructor_name2_syn259.sol,downloaded,smartbugs_curated,none,sb_access_c_incorrect_constructor_name2_syn259,121.0,,2026-04-30 05:07:04
0x1c9bbba0ad6582462e7594f6e8e613ac87e59c3c,1,reentrancy,contracts\vulnerable\sb_reentran_0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4_syn260.sol,downloaded,smartbugs_curated,none,sb_reentran_0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4_syn260,133.0,,2026-04-26 17:34:04
0xb02bfbf1105ee860ca5ec8eebda92962f7285c9a,1,integer_overflow,contracts\vulnerable\sb_arithmet_integer_overflow_multitx_onefunc_feasible_syn261.sol,downloaded,smartbugs_curated,none,sb_arithmet_integer_overflow_multitx_onefunc_feasible_syn261,124.0,,2026-04-26 18:47:04
0xb19f372c09ed7dcf8e66698e59d86ebc55e3b491,1,reentrancy,vulnerable/defivuln_ERC777-reentrancy_syn262.sol,downloaded,DeFiVulnLabs,none,defivuln_ERC777-reentrancy_syn262,153.0,,2026-04-26 14:54:45
0x760ff24583281c4a646e0dd2a73267dddf2fe90d,4,logic_error,vulnerable/defivuln_Storage-collision-audio_syn263.sol,downloaded,DeFiVulnLabs,none,defivuln_Storage-collision-audio_syn263,156.0,,2026-04-30 20:36:36
0x71216accc47db56370505a92753df7b2c2a9605c,4,logic_error,vulnerable/defivuln_Invariant_syn264.sol,downloaded,DeFiVulnLabs,none,defivuln_Invariant_syn264,80.0,,2026-04-30 07:28:54
0x53fa69fdbc34d6a0cb20eb31fd67ccc461942977,1,integer_overflow,contracts\vulnerable\sb_arithmet_timelock_syn265.sol,downloaded,smartbugs_curated,none,sb_arithmet_timelock_syn265,118.0,,2026-04-30 21:59:04
0x5aeb673aa48f9a0671fc80ca8819565ff32f3ec0,1,logic_error,contracts\vulnerable\sb_unchecke_0xb620cee6b52f96f3c6b253e6eea556aa2d214a99_syn266.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xb620cee6b52f96f3c6b253e6eea556aa2d214a99_syn266,122.0,,2026-04-30 22:13:04
0xe5102732180f228e6302a8f67796f5c21ed5cce5,1,logic_error,contracts\vulnerable\sb_unchecke_0xb620cee6b52f96f3c6b253e6eea556aa2d214a99_syn267.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xb620cee6b52f96f3c6b253e6eea556aa2d214a99_syn267,122.0,,2026-04-28 22:54:04
0x86bf542f2d0099efe40a46da0b23317ba86009e5,1,reentrancy,contracts\vulnerable\sb_reentran_0x4e73b32ed6c35f570686b89848e5f39f20ecc106_syn268.sol,downloaded,smartbugs_curated,none,sb_reentran_0x4e73b32ed6c35f570686b89848e5f39f20ecc106_syn268,123.0,,2026-04-28 23:21:04
0x0af7b0e8062d288360d92212bbe4f4f36bfbf68f,1,reentrancy,contracts\vulnerable\sb_reentran_reentrancy_insecure_syn269.sol,downloaded,smartbugs_curated,none,sb_reentran_reentrancy_insecure_syn269,125.0,,2026-04-27 19:49:04
0xa4a4ffe86fc1c0f0bca92ddb871291ea4f221e04,4,logic_error,vulnerable/defivuln_Unprotected-callback_syn270.sol,downloaded,DeFiVulnLabs,none,defivuln_Unprotected-callback_syn270,77.0,,2026-05-02 02:56:44
0x8bf71994f6349cde3e378a23ad9f35dd2850a404,0,safe,safe/0x9f8F72aA_MakerDAO_MKR_syn271.sol,downloaded,Etherscan,none,0x9f8F72aA_MakerDAO_MKR_syn271,468.0,,2026-04-27 15:00:35
0x37c529e0c0478306b198770eac8a3a19b87d5669,4,logic_error,vulnerable/defivuln_Unprotected-callback_syn270_syn272.sol,downloaded,DeFiVulnLabs,none,defivuln_Unprotected-callback_syn270_syn272,83.0,,2026-05-04 10:57:44
0x81e89e2e51c8e8a8b1e080cf30eb662c80c8e63c,4,logic_error,vulnerable/defivuln_payable-transfer_syn273.sol,downloaded,DeFiVulnLabs,none,defivuln_payable-transfer_syn273,103.0,,2026-04-29 06:16:56
0x459368c42cb51a9c9b081b7d3349868eca7f3291,1,reentrancy,contracts\vulnerable\sb_reentran_reentrance_syn274.sol,downloaded,smartbugs_curated,none,sb_reentran_reentrance_syn274,121.0,,2026-04-27 12:52:04
0xb88a3cc5035c36097d45e028a639e297098b482f,5,flash_loan,vulnerable/defivuln_Flashloan-flaw_syn275.sol,downloaded,DeFiVulnLabs,none,defivuln_Flashloan-flaw_syn275,190.0,,2026-04-29 16:45:46
0xab05863b39c3c0147242be02057e3109d644f566,1,reentrancy,contracts\vulnerable\sb_reentran_0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_syn256_syn276.sol,downloaded,smartbugs_curated,none,sb_reentran_0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_syn256_syn276,119.0,,2026-05-04 09:38:04
0x9e3799a86e6787dd2ab26cf23fa0943dff7ab9c3,1,logic_error,contracts\vulnerable\sb_bad_rand_guess_the_random_number_syn277.sol,downloaded,smartbugs_curated,none,sb_bad_rand_guess_the_random_number_syn277,117.0,,2026-04-29 01:33:04
0x1A2a1c938CE3eC39b6D47113c7955bAa9DD4414c,1,access_control,contracts\vulnerable\0x1a2a1c93_access_control_syn278.sol,downloaded,etherscan,none,0x1a2a1c93_access_control_syn278,113.0,,2026-05-02 05:23:04
0x08e611d4ec3a522078a54354b98c1d622901162c,1,access_control,contracts\vulnerable\sb_access_c_parity_wallet_bug_1_syn279.sol,downloaded,smartbugs_curated,none,sb_access_c_parity_wallet_bug_1_syn279,130.0,,2026-04-25 18:57:04
0x30fe6d380029ebd8adb55ac5c48ecd68c17a9dd4,1,logic_error,contracts\vulnerable\sb_unchecke_0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_syn280.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_syn280,112.0,,2026-04-28 11:10:04
0x34374b61454da398ab954cbf04855f11c90007fa,1,reentrancy,contracts\vulnerable\sb_reentran_reentrancy_cross_function_syn281.sol,downloaded,smartbugs_curated,none,sb_reentran_reentrancy_cross_function_syn281,132.0,,2026-04-27 14:33:04
0x5f4eC3Df9cbd43714FE2740f5E3616155c5b1563,0,safe,contracts\safe\0x5f4ec3df_safe_syn282.sol,downloaded,etherscan,none,0x5f4ec3df_safe_syn282,133.0,,2026-05-02 04:56:04
0xe04839ddea21e4f777a3935822993de284d80600,1,logic_error,contracts\vulnerable\sb_unchecke_0x958a8f594101d2c0485a52319f29b2647f2ebc06_syn283.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x958a8f594101d2c0485a52319f29b2647f2ebc06_syn283,114.0,,2026-04-30 02:53:04
0x8f0fa92f35b6526ecb4f5e5ba3d8eb20e71f01a9,4,logic_error,vulnerable/defivuln_Precision-loss_syn284.sol,downloaded,DeFiVulnLabs,none,defivuln_Precision-loss_syn284,74.0,,2026-04-27 09:54:01
0x135c60e2a53331997b60bff578c19d53e48805d9,1,logic_error,contracts\vulnerable\sb_unchecke_0x524960d55174d912768678d8c606b4d50b79d7b1_syn285.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x524960d55174d912768678d8c606b4d50b79d7b1_syn285,129.0,,2026-04-29 03:33:04
0x09e72e7b76905420c465ed08a1d25f3c458720d8,4,logic_error,vulnerable/defivuln_ApproveScam_syn286.sol,downloaded,DeFiVulnLabs,none,defivuln_ApproveScam_syn286,117.0,,2026-04-29 02:32:27
0xba9c7a2d1e2a4a89683c29bfeb18b430e93dd7c0,1,logic_error,contracts\vulnerable\sb_unchecke_0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e_syn287.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e_syn287,115.0,,2026-04-27 15:22:04
0x8ceab35d3d6557f8324ca5c741279625ee068d41,1,access_control,contracts\vulnerable\sb_access_c_simple_suicide_syn288.sol,downloaded,smartbugs_curated,none,sb_access_c_simple_suicide_syn288,128.0,,2026-04-26 21:11:04
0x127b9050ecb4682ce042b86ccd15b292b26c6401,0,safe,safe/0x9f8F72aA_MakerDAO_MKR_syn289.sol,downloaded,Etherscan,none,0x9f8F72aA_MakerDAO_MKR_syn289,479.0,,2026-04-26 10:03:35
0x2afe4a90e46bfade858c56ac195a7230e08b5340,1,logic_error,contracts\vulnerable\sb_unchecke_0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_syn290.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_syn290,130.0,,2026-04-29 18:24:04
0xbf81a068eb488652832a3e24fc47c6867a746c1b,1,logic_error,contracts\vulnerable\sb_time_man_timed_crowdsale_syn291.sol,downloaded,smartbugs_curated,none,sb_time_man_timed_crowdsale_syn291,117.0,,2026-05-01 16:34:04
0x25e005ca7b07aa7c41d0995f06dfd8f40923cc3a,4,logic_error,vulnerable/defivuln_Delegatecall_syn292.sol,downloaded,DeFiVulnLabs,none,defivuln_Delegatecall_syn292,72.0,,2026-04-26 03:00:42
0x02d7f8c89d08874985048386de49edf367b593b8,1,logic_error,contracts\vulnerable\sb_time_man_roulette_syn293.sol,downloaded,smartbugs_curated,none,sb_time_man_roulette_syn293,132.0,,2026-04-27 12:33:04
0xf267ab231e5adb0918b32d1a4beb42338a51543a,1,access_control,contracts\vulnerable\sb_access_c_wallet_02_refund_nosub_syn294.sol,downloaded,smartbugs_curated,none,sb_access_c_wallet_02_refund_nosub_syn294,123.0,,2026-04-28 05:48:04
0xf536e28164a7ae06aee4e3b2e0c50976965b6e43,1,logic_error,contracts\vulnerable\sb_unchecke_0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_syn295.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_syn295,120.0,,2026-04-29 23:38:04
0x9411f016e315069e260f5e34a122523dd175b017,1,reentrancy,contracts\vulnerable\sb_reentran_0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888_syn296.sol,downloaded,smartbugs_curated,none,sb_reentran_0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888_syn296,125.0,,2026-04-26 11:24:04
0xae7ab96520DE3A18E5e111B5EaAb095312D7868d,0,safe,contracts\safe\0xae7ab965_safe_syn297.sol,downloaded,etherscan,none,0xae7ab965_safe_syn297,120.0,,2026-04-26 06:12:04
0x4cf34dcdf13037f6bddbb41f840b9b31f7ee04ab,1,access_control,contracts\vulnerable\sb_access_c_simple_suicide_syn288_syn298.sol,downloaded,smartbugs_curated,none,sb_access_c_simple_suicide_syn288_syn298,135.0,,2026-04-30 01:19:04
0x219f546e1cb901e4078b906100f650b41672883b,1,reentrancy,contracts\vulnerable\sb_reentran_reentrancy_cross_function_syn281_syn299.sol,downloaded,smartbugs_curated,none,sb_reentran_reentrancy_cross_function_syn281_syn299,137.0,,2026-05-02 11:23:04
0xf835a4fdcf4740af70d505abd9fd3b7b8e586350,1,logic_error,contracts\vulnerable\sb_unchecke_etherpot_lotto_syn300.sol,downloaded,smartbugs_curated,none,sb_unchecke_etherpot_lotto_syn300,116.0,,2026-04-30 09:46:04
0x583b32383f4b464b69a04ca3ce654264e9923bc6,1,integer_overflow,contracts\vulnerable\sb_arithmet_timelock_syn265_syn301.sol,downloaded,smartbugs_curated,none,sb_arithmet_timelock_syn265_syn301,115.0,,2026-05-07 13:06:04
0x26c0dc448be99214e63b481de904a6c429961c5c,0,safe,safe/0x43506849_USDC_Proxy_syn302.sol,downloaded,Etherscan,none,0x43506849_USDC_Proxy_syn302,3100.0,,2026-04-28 04:20:03
0xd0e20e1961e478027a13222ce3cc8debd0437e8e,1,integer_overflow,contracts\vulnerable\sb_arithmet_BECToken_syn303.sol,downloaded,smartbugs_curated,none,sb_arithmet_BECToken_syn303,129.0,,2026-04-29 17:29:04
0x94991fa7716c3488b009074f5b9ac6605c318642,1,reentrancy,vulnerable/defivuln_ERC777-reentrancy_syn262_syn304.sol,downloaded,DeFiVulnLabs,none,defivuln_ERC777-reentrancy_syn262_syn304,161.0,,2026-05-01 05:24:45
0x95e95368f1518690c318d55ba113362941064090,1,logic_error,contracts\vulnerable\sb_unchecke_0xe894d54dca59cb53fe9cbc5155093605c7068220_syn305.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xe894d54dca59cb53fe9cbc5155093605c7068220_syn305,116.0,,2026-05-01 07:37:04
0x20ef3fc259c139a35942d2d94b6a278191e74102,1,access_control,contracts\vulnerable\sb_access_c_proxy_syn306.sol,downloaded,smartbugs_curated,none,sb_access_c_proxy_syn306,122.0,,2026-04-26 18:58:04
0x250e76987d838a75310c34bf422ea9f1AC4C23a9,1,access_control,contracts\vulnerable\0x250e7698_access_control_syn307.sol,downloaded,etherscan,none,0x250e7698_access_control_syn307,121.0,,2026-05-01 06:36:04
0x27182842E098f60e3D576794A5bFFb0777E0150c,1,flash_loan,contracts\vulnerable\0x27182842_flash_loan_syn308.sol,downloaded,etherscan,none,0x27182842_flash_loan_syn308,117.0,,2026-04-27 13:24:04
0xc51469f6998fb38801a4b20c06121381cb22085a,0,safe,safe/0x9f8F72aA_MakerDAO_MKR_syn271_syn309.sol,downloaded,Etherscan,none,0x9f8F72aA_MakerDAO_MKR_syn271_syn309,502.0,,2026-05-04 04:41:35
0x2023d056839e1d8bf6ada903ba8050ac51abaaf9,1,logic_error,contracts\vulnerable\sb_unchecke_0xb620cee6b52f96f3c6b253e6eea556aa2d214a99_syn267_syn310.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xb620cee6b52f96f3c6b253e6eea556aa2d214a99_syn267_syn310,114.0,,2026-05-03 03:51:04
0x366d17cbe48b39c927de3cf55e9b33bb33631047,1,logic_error,contracts\vulnerable\sb_unchecke_0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_syn280_syn311.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_syn280_syn311,105.0,,2026-04-29 02:25:04
0xee6bfa22c934c3b398bceef5da7b811ff7d9fba3,1,unknown,contracts\vulnerable\sb_other_crypto_roulette_syn252_syn254_syn312.sol,downloaded,smartbugs_curated,none,sb_other_crypto_roulette_syn252_syn254_syn312,112.0,,2026-05-05 02:19:04
0x180af4881a613315a4c721632d04c965a2256827,1,reentrancy,contracts\vulnerable\sb_reentran_0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_syn313.sol,downloaded,smartbugs_curated,none,sb_reentran_0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_syn313,110.0,,2026-05-01 13:17:04
0xd9e1cE17f2641f24aE83637ab66a2cca9C37e641,0,safe,contracts\safe\0xd9e1ce17_safe_syn314.sol,downloaded,etherscan,none,0xd9e1ce17_safe_syn314,118.0,,2026-04-29 18:47:04
0xd13353baa54520a88360d88a78b785385b457d16,1,logic_error,contracts\vulnerable\sb_unchecke_0x610495793564aed0f9c7fc48dc4c7c9151d34fd6_syn315.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x610495793564aed0f9c7fc48dc4c7c9151d34fd6_syn315,120.0,,2026-04-28 22:27:04
0x0a15ad653200f0cba225c5358b70699490465331,0,safe,safe/0xc3d688B6_Compound_V3_USDC_syn316.sol,downloaded,Etherscan,none,0xc3d688B6_Compound_V3_USDC_syn316,800.0,,2026-05-02 06:14:14
0x6ad0e1592819a9986a8e958ce4632066ca9da912,1,logic_error,contracts\vulnerable\sb_unchecke_0x610495793564aed0f9c7fc48dc4c7c9151d34fd6_syn317.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x610495793564aed0f9c7fc48dc4c7c9151d34fd6_syn317,126.0,,2026-04-25 21:17:04
0x48f0bd879dc4321ca98e961de5d36a85b6960ad5,3,integer_overflow,vulnerable/defivuln_Overflow2_syn318.sol,downloaded,DeFiVulnLabs,none,defivuln_Overflow2_syn318,121.0,,2026-05-01 02:47:00
0x69b346e0a94a098829705abe256612b306091860,4,logic_error,vulnerable/defivuln_Delegatecall_syn292_syn319.sol,downloaded,DeFiVulnLabs,none,defivuln_Delegatecall_syn292_syn319,75.0,,2026-05-02 22:54:42
0xc50644c66a9a690b63e4e86332339878072aa807,4,logic_error,vulnerable/defivuln_unsafe-downcast_syn320.sol,downloaded,DeFiVulnLabs,none,defivuln_unsafe-downcast_syn320,86.0,,2026-04-26 00:08:03
0xa5cbb69c0e9fbe39c4ec7d7951719227f62258dd,1,logic_error,contracts\vulnerable\sb_unchecke_king_of_the_ether_throne_syn321.sol,downloaded,smartbugs_curated,none,sb_unchecke_king_of_the_ether_throne_syn321,133.0,,2026-05-01 04:40:04
0x87afe8a93b3b83f6767dab6bdee9b2436790c221,1,reentrancy,contracts\vulnerable\sb_reentran_0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1_syn322.sol,downloaded,smartbugs_curated,none,sb_reentran_0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1_syn322,124.0,,2026-04-28 15:32:04
0x5f87e6a3693a66543544808a437ad980a8e100fa,1,logic_error,contracts\vulnerable\sb_unchecke_0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf_syn323.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf_syn323,121.0,,2026-04-28 21:35:04
0x1F98431c8aD98523631AE4a59f267346ea310777,0,safe,contracts\safe\0x1f98431c_safe_syn324.sol,downloaded,etherscan,none,0x1f98431c_safe_syn324,118.0,,2026-04-27 15:13:04
0xffe8279283c66c4e54d6d6f3fd993cda26dac160,1,logic_error,contracts\vulnerable\sb_unchecke_0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_syn325.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_syn325,117.0,,2026-04-25 12:20:04
0x1795685d69f8fdc8efe2f1493c68ed40a0e14434,1,integer_overflow,contracts\vulnerable\sb_arithmet_token_syn326.sol,downloaded,smartbugs_curated,none,sb_arithmet_token_syn326,129.0,,2026-04-30 04:02:04
0x07bca8b30ced4f918dae7e30460ceca153d0260e,1,reentrancy,contracts\vulnerable\sb_reentran_modifier_reentrancy_syn327.sol,downloaded,smartbugs_curated,none,sb_reentran_modifier_reentrancy_syn327,127.0,,2026-04-30 06:55:04
0xc74fc343c4e4a44a216105380725d2f1079f909e,1,integer_overflow,contracts\vulnerable\sb_arithmet_integer_overflow_mul_syn328.sol,downloaded,smartbugs_curated,none,sb_arithmet_integer_overflow_mul_syn328,132.0,,2026-04-28 03:13:04
0xab68b6a57328e9a2bddaccc4991631b22dd3be1f,4,logic_error,vulnerable/defivuln_Returnfalse_syn329.sol,downloaded,DeFiVulnLabs,none,defivuln_Returnfalse_syn329,55.0,,2026-04-27 05:20:17
0x708f9ce257e1a7268b359f6c1f481ab257855259,1,integer_overflow,contracts\vulnerable\sb_arithmet_integer_overflow_multitx_onefunc_feasible_syn261_syn330.sol,downloaded,smartbugs_curated,none,sb_arithmet_integer_overflow_multitx_onefunc_feasible_syn261_syn330,134.0,,2026-04-29 14:02:04
